DATE TIME (UTC),MMSI,LATITUDE,LONGITUDE,COURSE,SPEED,HEADING,NAVSTAT,IMO,NAME,CALLSIGN,AISTYPE,A,B,C,D,DRAUGHT,DESTINATION,ETA,LOA,TYPENAME
2019-11-27 11:17:12,355902000,1.18801,105.02978,127.6,15.4,127,0,9202223,UNI-PREMIER,H3YG,73,141,41,13,15,8.6,MY TPP>ID SUB,11-30 02:00,182,Container Ship
2019-11-27 11:17:12,563027990,1.29932,104.09289,322.7,0.2,511,0,9692533,STAR 2,9V2693,80,37,8,5,6,3.2,AEPB,11-25 11:00,45,Bunkering Tanker
2019-11-27 11:17:13,353603000,1.26782,104.07140,260.0,7.6,262,0,9472749,EASTERN QUEST,3FUP3,82,92,22,14,4,6.1,SG SIN(PGBG),11-28 13:30,114,Chemical/Oil Products Tanker
2019-11-27 11:17:13,564029000,1.25405,104.10949,81.4,13.8,81,0,9112686,CHANA BHUM,9VMM,90,134,13,12,12,5.2,THSGZ,11-29 10:00,147,Container Ship
2019-11-27 11:17:13,533001350,1.32445,104.22799,314.4,0.1,72,0,9115573,STRAITS 3,9MPN8,80,61,14,3,9,4.2,PASIR GUDANG,11-21 05:00,75,Bunkering Tanker
2019-11-27 11:17:13,525013031,0.96687,104.21960,135.3,4.7,136,0,9055498,TANTO SUBUR I,JZGM,70,95,18,16,3,6.5,BATAM,12-29 15:00,113,Container Ship
2019-11-27 11:17:13,477712400,1.42264,104.49121,51.3,18.2,52,0,9695121,CSCL GLOBE,VRNU2,71,159,241,36,24,12.6,QING DAO,12-02 18:00,400,Container Ship
2019-11-27 11:17:13,351663000,1.37304,104.47440,68.8,13.3,70,0,9163441,KANWAY GALAXY,3FUH7,70,150,43,20,8,8.0,ID_SRG,11-29 14:00,193,Container Ship
2019-11-27 11:17:15,525888888,1.05448,104.21069,345.1,0.1,511,8,9744972,BERKAT ANUGERAH 05,YBFP,80,70,5,7,7,2.2,TG UBAN,11-27 11:00,75,Oil Products Tanker
2019-11-27 11:17:15,255805675,1.30757,104.31392,251.1,12.4,253,0,9248148,LISBON,CQGZ,71,13,264,20,20,8.0,THLCH>MYTPP,11-27 16:00,277,Container Ship
2019-11-27 11:17:16,566886000,1.54710,104.56153,210.0,17.6,210,0,9457658,WAN HAI 516,9V7582,70,197,62,26,11,12.8,PKG,11-00 00:11,259,Container Ship
2019-11-27 11:17:16,533000330,1.33635,104.09288,54.0,0.0,106,0,9380025,NAUTICA JOHOR BAHRU,9MFE6,80,81,4,5,12,4.9,JOHOR ANCHORAGE,11-26 19:00,85,Oil Products Tanker
2019-11-27 11:17:16,319118900,1.28267,104.31547,81.7,14.0,81,0,9781114,STOLT SATSUKI,ZGGU2,82,106,21,20,0,6.0,HIGH SEA,11-29 06:00,127,Chemical/Oil Products Tanker
2019-11-27 11:17:16,356426000,1.11433,104.88117,311.5,15.3,313,0,9160401,LADY OF LUCK,3EYW5,79,0,0,0,0,10.5,SIN PEBGA,11-27 17:00,0,Container Ship
2019-11-27 11:17:17,232011742,1.29280,104.09208,265.2,7.2,263,0,9739525,BERGE LOGAN,MBZU9,70,280,47,36,21,12.1,SG-PEJSB,11-27 11:00,327,Bulk Carrier
2019-11-27 11:17:17,232011742,1.29280,104.09208,265.2,7.2,263,0,9739525,BERGE LOGAN,MBZU9,70,280,47,36,21,12.1,SG-PEJSB,11-27 11:00,327,Bulk Carrier
2019-11-27 11:17:17,405000249,1.25780,104.22690,84.0,12.3,80,0,9217682,ZAHAB JAHAN,S2AO2,70,160,30,20,11,7.0,TANJUNG KAMPEH,11-28 18:00,190,Bulk Carrier
2019-11-27 11:17:17,533170354,1.33552,104.10319,307.2,0.1,58,0,9066186,SHIMA MARU       .,9WRZ2,80,70,20,2,11,5.5,,02-26 05:00,90,Oil Products Tanker
2019-11-27 11:17:17,355902000,1.18776,105.03013,125.5,15.4,127,0,9202223,UNI-PREMIER,H3YG,73,141,41,13,15,8.6,MY TPP>ID SUB,11-30 02:00,182,Container Ship
2019-11-27 11:17:17,538005592,1.31919,104.33421,231.0,7.8,231,0,9308417,JEJU ISLAND,V7JM2,79,205,17,15,15,9.0,SG PEBGA,11-27 14:00,222,Container Ship
2019-11-27 11:17:18,563783000,1.30002,104.10758,183.0,5.7,179,0,9212515,PAC BANDA,9VBT,70,15,75,12,8,4.6,EBGA,11-27 22:00,90,Container Ship
2019-11-27 11:17:18,477712400,1.42296,104.49161,51.3,18.2,52,0,9695121,CSCL GLOBE,VRNU2,71,159,241,36,24,12.6,QING DAO,12-02 18:00,400,Container Ship
2019-11-27 11:17:20,636017493,1.27638,104.15923,260.9,13.5,262,0,9737709,NAUTICAL ANNE,D5LF8,70,173,26,9,23,10.5,SUEZ CANAL,12-13 04:00,199,Bulk Carrier
2019-11-27 11:17:21,525008016,1.09555,104.18580,259.6,0.1,144,8,7900170,MT PUNGUT,YDXY,80,117,32,13,13,5.3,UBAN,11-26 10:00,149,Oil Products Tanker
2019-11-27 11:17:21,319118900,1.28272,104.31579,81.4,14.0,81,0,9781114,STOLT SATSUKI,ZGGU2,82,106,21,20,0,6.0,HIGH SEA,11-29 06:00,127,Chemical/Oil Products Tanker
2019-11-27 11:17:21,256728000,1.36447,104.64009,128.4,12.0,128,0,9670119,HARIS,9HA3991,70,168,17,6,24,9.8,JAKARTA,11-30 00:01,185,Container Ship
2019-11-27 11:17:21,416462000,1.30833,104.05955,285.0,0.0,206,0,9304942,CHINA STEEL REALIST,BMER,70,260,40,20,30,9.7,PJSB,11-27 08:15,300,Bulk Carrier
2019-11-27 11:17:21,416462000,1.30833,104.05955,285.0,0.0,206,0,9304942,CHINA STEEL REALIST,BMER,70,260,40,20,30,9.7,PJSB,11-27 08:15,300,Bulk Carrier
2019-11-27 11:17:22,566886000,1.54668,104.56128,210.0,17.6,210,0,9457658,WAN HAI 516,9V7582,70,197,62,26,11,12.8,PKG,11-00 00:11,259,Container Ship
2019-11-27 11:17:22,356565000,1.27305,104.08988,261.0,10.3,262,0,9444261,MOL PREMIUM,3EOJ7,70,220,73,28,12,13.7,SINGAPORE PEBGA,11-27 12:00,293,Container Ship
2019-11-27 11:17:22,356565000,1.27305,104.08988,261.0,10.3,262,0,9444261,MOL PREMIUM,3EOJ7,70,220,73,28,12,13.7,SINGAPORE PEBGA,11-27 12:00,293,Container Ship
2019-11-27 11:17:22,356426000,1.11459,104.88094,311.3,15.2,313,0,9160401,LADY OF LUCK,3EYW5,79,0,0,0,0,10.5,SIN PEBGA,11-27 17:00,0,Container Ship
2019-11-27 11:17:22,574383000,1.51135,104.55237,224.0,10.6,222,2,9404156,PETROLIMEX12,3WWL,80,102,27,10,10,6.3,EPBGC,11-27 20:00,129,Chemical/Oil Products Tanker
2019-11-27 11:17:23,355902000,1.18750,105.03047,127.3,15.4,127,0,9202223,UNI-PREMIER,H3YG,73,141,41,13,15,8.6,MY TPP>ID SUB,11-30 02:00,182,Container Ship
2019-11-27 11:17:24,533001350,1.32447,104.22799,314.6,0.2,72,0,9115573,STRAITS 3,9MPN8,80,61,14,3,9,4.2,PASIR GUDANG,11-21 05:00,75,Bunkering Tanker
2019-11-27 11:17:24,477712400,1.42328,104.49201,51.5,18.2,52,0,9695121,CSCL GLOBE,VRNU2,71,159,241,36,24,12.6,QING DAO,12-02 18:00,400,Container Ship
2019-11-27 11:17:25,525888888,1.05448,104.21069,345.1,0.1,511,8,9744972,BERKAT ANUGERAH 05,YBFP,80,70,5,7,7,2.2,TG UBAN,11-27 11:00,75,Oil Products Tanker
2019-11-27 11:17:26,405000249,1.25785,104.22747,84.0,12.3,80,0,9217682,ZAHAB JAHAN,S2AO2,70,160,30,20,11,7.0,TANJUNG KAMPEH,11-28 18:00,190,Bulk Carrier
2019-11-27 11:17:26,533000330,1.33635,104.09288,54.0,0.0,106,0,9380025,NAUTICA JOHOR BAHRU,9MFE6,80,81,4,5,12,4.9,JOHOR ANCHORAGE,11-26 19:00,85,Oil Products Tanker
2019-11-27 11:17:26,533170354,1.33552,104.10318,301.4,0.2,59,0,9066186,SHIMA MARU       .,9WRZ2,80,70,20,2,11,5.5,,02-26 05:00,90,Oil Products Tanker
2019-11-27 11:17:26,538005592,1.31898,104.33396,231.7,7.8,231,0,9308417,JEJU ISLAND,V7JM2,79,205,17,15,15,9.0,SG PEBGA,11-27 14:00,222,Container Ship
2019-11-27 11:17:26,255805675,1.30739,104.31340,251.6,12.4,253,0,9248148,LISBON,CQGZ,71,13,264,20,20,8.0,THLCH>MYTPP,11-27 16:00,277,Container Ship
2019-11-27 11:17:27,357493000,1.69560,104.62694,196.6,13.4,196,0,9168855,EVER URANUS,3FCA9,74,211,74,30,10,12.6,CN SHK >MY TPP,11-27 18:00,285,Container Ship
2019-11-27 11:17:28,566886000,1.54632,104.56107,210.0,17.6,210,0,9457658,WAN HAI 516,9V7582,70,197,62,26,11,12.8,PKG,11-00 00:11,259,Container Ship
2019-11-27 11:17:28,232011742,1.29277,104.09176,265.1,7.1,263,0,9739525,BERGE LOGAN,MBZU9,70,280,47,36,21,12.1,SG-PEJSB,11-27 11:00,327,Bulk Carrier
2019-11-27 11:17:28,533000075,1.32885,104.25658,0.0,0.0,511,0,8807246,TEGUH 9,9MYR7,80,56,12,3,12,0.0,,08-19 19:20,68,Oil Products Tanker
2019-11-27 11:17:28,319118900,1.28279,104.31624,81.8,14.0,81,0,9781114,STOLT SATSUKI,ZGGU2,82,106,21,20,0,6.0,HIGH SEA,11-29 06:00,127,Chemical/Oil Products Tanker
2019-11-27 11:17:28,356426000,1.11492,104.88057,311.4,15.3,313,0,9160401,LADY OF LUCK,3EYW5,79,0,0,0,0,10.5,SIN PEBGA,11-27 17:00,0,Container Ship
2019-11-27 11:17:29,563783000,1.29974,104.10757,183.0,5.7,179,0,9212515,PAC BANDA,9VBT,70,15,75,12,8,4.6,EBGA,11-27 22:00,90,Container Ship
2019-11-27 11:17:30,525008016,1.09555,104.18579,257.6,0.1,144,8,7900170,MT PUNGUT,YDXY,80,117,32,13,13,5.3,UBAN,11-26 10:00,149,Oil Products Tanker
2019-11-27 11:17:30,355902000,1.18725,105.03082,125.7,15.4,127,0,9202223,UNI-PREMIER,H3YG,73,141,41,13,15,8.6,MY TPP>ID SUB,11-30 02:00,182,Container Ship
2019-11-27 11:17:30,477712400,1.42359,104.49241,51.5,18.2,52,0,9695121,CSCL GLOBE,VRNU2,71,159,241,36,24,12.6,QING DAO,12-02 18:00,400,Container Ship
2019-11-27 11:17:30,373727000,1.57075,104.57800,201.0,12.2,202,0,9324124,HL BALTIMORE,H8PX,70,252,37,27,18,8.5,SGSIN,11-28 07:00,289,Bulk Carrier
2019-11-27 11:17:31,256728000,1.36412,104.64051,129.6,12.0,128,0,9670119,HARIS,9HA3991,70,168,17,6,24,9.8,JAKARTA,11-30 00:01,185,Container Ship
2019-11-27 11:17:32,353603000,1.26777,104.07077,262.0,7.6,262,0,9472749,EASTERN QUEST,3FUP3,82,92,22,14,4,6.1,SG SIN(PGBG),11-28 13:30,114,Chemical/Oil Products Tanker
2019-11-27 11:17:32,416462000,1.30833,104.05955,276.0,0.0,206,0,9304942,CHINA STEEL REALIST,BMER,70,260,40,20,30,9.7,PJSB,11-27 08:15,300,Bulk Carrier
2019-11-27 11:17:32,574383000,1.51098,104.55203,224.0,10.5,222,2,9404156,PETROLIMEX12,3WWL,80,102,27,10,10,6.3,EPBGC,11-27 20:00,129,Chemical/Oil Products Tanker
2019-11-27 11:17:33,533001350,1.32448,104.22799,309.4,0.1,72,0,9115573,STRAITS 3,9MPN8,80,61,14,3,9,4.2,PASIR GUDANG,11-21 05:00,75,Bunkering Tanker
2019-11-27 11:17:33,351663000,1.37350,104.47562,68.8,13.3,70,0,9163441,KANWAY GALAXY,3FUH7,70,150,43,20,8,8.0,ID_SRG,11-29 14:00,193,Container Ship
2019-11-27 11:17:34,566886000,1.54582,104.56078,210.0,17.6,210,0,9457658,WAN HAI 516,9V7582,70,197,62,26,11,12.8,PKG,11-00 00:11,259,Container Ship
2019-11-27 11:17:34,319118900,1.28284,104.31663,81.7,13.9,81,0,9781114,STOLT SATSUKI,ZGGU2,82,106,21,20,0,6.0,HIGH SEA,11-29 06:00,127,Chemical/Oil Products Tanker
2019-11-27 11:17:34,255805675,1.30722,104.31292,250.6,12.4,253,0,9248148,LISBON,CQGZ,71,13,264,20,20,8.0,THLCH>MYTPP,11-27 16:00,277,Container Ship
2019-11-27 11:17:35,564029000,1.25426,104.11084,81.3,13.6,81,0,9112686,CHANA BHUM,9VMM,90,134,13,12,12,5.2,THSGZ,11-29 10:00,147,Container Ship
2019-11-27 11:17:35,356426000,1.11521,104.88026,311.4,15.3,313,0,9160401,LADY OF LUCK,3EYW5,79,0,0,0,0,10.5,SIN PEBGA,11-27 17:00,0,Container Ship
2019-11-27 11:17:35,441548000,1.29553,104.27709,253.6,14.8,255,0,9297527,ANL WENDOUREE,D9AW,71,223,71,12,20,11.7,MYPKG,11-29 05:00,294,Container Ship
2019-11-27 11:17:36,373607000,1.36377,104.40524,49.4,8.8,53,0,9767015,GLOBAL AMBITION,3ENZ7,70,153,27,19,11,6.8,KALIORANG,12-02 04:00,180,Bulk Carrier
2019-11-27 11:17:36,232011742,1.29275,104.09146,265.0,7.1,263,0,9739525,BERGE LOGAN,MBZU9,70,280,47,36,21,12.1,SG-PEJSB,11-27 11:00,327,Bulk Carrier
2019-11-27 11:17:36,533150037,1.30888,104.26633,317.2,0.2,333,5,8806395,RUYI SATU,9MRQ8,80,67,22,2,11,4.5,JOHOR_EOPL,11-27 14:30,89,Oil Products Tanker
2019-11-27 11:17:36,533170482,1.42387,104.48142,51.0,14.8,52,0,9238870,DANUM 168,9WSY9,72,134,20,12,13,8.4,MY BTU,11-29 10:00,154,Container Ship
2019-11-27 11:17:36,355902000,1.18695,105.03122,126.4,15.4,127,0,9202223,UNI-PREMIER,H3YG,73,141,41,13,15,8.6,MY TPP>ID SUB,11-30 02:00,182,Container Ship
2019-11-27 11:17:36,477712400,1.42386,104.49273,51.5,18.2,52,0,9695121,CSCL GLOBE,VRNU2,71,159,241,36,24,12.6,QING DAO,12-02 18:00,400,Container Ship
2019-11-27 11:17:37,533000330,1.33635,104.09288,54.0,0.0,106,0,9380025,NAUTICA JOHOR BAHRU,9MFE6,80,81,4,5,12,4.9,JOHOR ANCHORAGE,11-26 19:00,85,Oil Products Tanker
2019-11-27 11:17:37,533170354,1.33552,104.10318,306.4,0.3,59,0,9066186,SHIMA MARU       .,9WRZ2,80,70,20,2,11,5.5,,02-26 05:00,90,Oil Products Tanker
2019-11-27 11:17:37,538005592,1.31874,104.33365,230.7,7.8,230,0,9308417,JEJU ISLAND,V7JM2,79,205,17,15,15,9.0,SG PEBGA,11-27 14:00,222,Container Ship
2019-11-27 11:17:37,525888888,1.05449,104.21069,345.1,0.0,511,8,9744972,BERKAT ANUGERAH 05,YBFP,80,70,5,7,7,2.2,TG UBAN,11-27 11:00,75,Oil Products Tanker
2019-11-27 11:17:38,533130712,1.33766,104.10492,8.9,0.1,28,1,9132844,SARANA PRIMA,9MWY3,80,57,12,3,8,3.4,TG PENGERANG,05-30 16:00,69,Bitumen Tanker
2019-11-27 11:17:38,405000249,1.25792,104.22803,83.0,12.3,79,0,9217682,ZAHAB JAHAN,S2AO2,70,160,30,20,11,7.0,TANJUNG KAMPEH,11-28 18:00,190,Bulk Carrier
2019-11-27 11:17:38,533000075,1.32885,104.25658,0.0,0.0,511,0,8807246,TEGUH 9,9MYR7,80,56,12,3,12,0.0,,08-19 19:20,68,Oil Products Tanker
2019-11-27 11:17:39,566886000,1.54547,104.56058,210.0,17.6,210,0,9457658,WAN HAI 516,9V7582,70,197,62,26,11,12.8,PKG,11-00 00:11,259,Container Ship
2019-11-27 11:17:40,319118900,1.28289,104.31694,81.3,13.9,81,0,9781114,STOLT SATSUKI,ZGGU2,82,106,21,20,0,6.0,HIGH SEA,11-29 06:00,127,Chemical/Oil Products Tanker
2019-11-27 11:17:40,356426000,1.11544,104.87999,311.3,15.2,313,0,9160401,LADY OF LUCK,3EYW5,79,0,0,0,0,10.5,SIN PEBGA,11-27 17:00,0,Container Ship
2019-11-27 11:17:41,563546000,1.30813,104.06828,0.0,0.0,511,0,9087128,MARINE PRESTIGE,S6HA,80,37,16,5,4,0.0,,00-00 24:60,53,Oil Products Tanker
2019-11-27 11:17:41,525008016,1.09554,104.18579,254.0,0.1,144,8,7900170,MT PUNGUT,YDXY,80,117,32,13,13,5.3,UBAN,11-26 10:00,149,Oil Products Tanker
2019-11-27 11:17:41,355902000,1.18674,105.03150,126.2,15.3,127,0,9202223,UNI-PREMIER,H3YG,73,141,41,13,15,8.6,MY TPP>ID SUB,11-30 02:00,182,Container Ship
2019-11-27 11:17:41,256728000,1.36377,104.64095,129.6,12.0,128,0,9670119,HARIS,9HA3991,70,168,17,6,24,9.8,JAKARTA,11-30 00:01,185,Container Ship
2019-11-27 11:17:41,356565000,1.27292,104.08895,262.0,10.3,262,0,9444261,MOL PREMIUM,3EOJ7,70,220,73,28,12,13.7,SINGAPORE PEBGA,11-27 12:00,293,Container Ship
2019-11-27 11:17:41,356565000,1.27292,104.08895,262.0,10.3,262,0,9444261,MOL PREMIUM,3EOJ7,70,220,73,28,12,13.7,SINGAPORE PEBGA,11-27 12:00,293,Container Ship
2019-11-27 11:17:41,376307000,1.34898,104.41307,47.7,12.4,48,0,9132703,WEST SCENT,J8B5348,70,118,28,20,5,8.5,HUMEN,12-02 18:00,146,Container Ship
2019-11-27 11:17:41,574383000,1.51067,104.55172,224.0,10.5,222,2,9404156,PETROLIMEX12,3WWL,80,102,27,10,10,6.3,EPBGC,11-27 20:00,129,Chemical/Oil Products Tanker
2019-11-27 11:17:42,477712400,1.42422,104.49320,51.6,18.2,52,0,9695121,CSCL GLOBE,VRNU2,71,159,241,36,24,12.6,QING DAO,12-02 18:00,400,Container Ship
2019-11-27 11:17:42,416462000,1.30833,104.05953,278.0,0.0,206,0,9304942,CHINA STEEL REALIST,BMER,70,260,40,20,30,9.7,PJSB,11-27 08:15,300,Bulk Carrier
2019-11-27 11:17:43,563027990,1.29935,104.09287,325.7,0.2,511,0,9692533,STAR 2,9V2693,80,37,8,5,6,3.2,AEPB,11-25 11:00,45,Bunkering Tanker
2019-11-27 11:17:44,533001350,1.32448,104.22798,310.8,0.3,73,0,9115573,STRAITS 3,9MPN8,80,61,14,3,9,4.2,PASIR GUDANG,11-21 05:00,75,Bunkering Tanker
2019-11-27 11:17:44,525013031,0.96638,104.22009,136.7,4.8,136,0,9055498,TANTO SUBUR I,JZGM,70,95,18,16,3,6.5,BATAM,12-29 15:00,113,Container Ship
2019-11-27 11:17:45,373607000,1.36401,104.40552,49.5,8.9,53,0,9767015,GLOBAL AMBITION,3ENZ7,70,153,27,19,11,6.8,KALIORANG,12-02 04:00,180,Bulk Carrier
2019-11-27 11:17:45,566886000,1.54503,104.56033,210.0,17.6,210,0,9457658,WAN HAI 516,9V7582,70,197,62,26,11,12.8,PKG,11-00 00:11,259,Container Ship
2019-11-27 11:17:45,255805675,1.30702,104.31232,251.1,12.4,253,0,9248148,LISBON,CQGZ,71,13,264,20,20,8.0,THLCH>MYTPP,11-27 16:00,277,Container Ship
2019-11-27 11:17:46,319118900,1.28296,104.31739,81.8,14.0,81,0,9781114,STOLT SATSUKI,ZGGU2,82,106,21,20,0,6.0,HIGH SEA,11-29 06:00,127,Chemical/Oil Products Tanker
2019-11-27 11:17:46,525100992,1.04027,104.21238,215.0,0.0,511,0,0,MT NOER POPPY,YCCR2,80,70,15,7,6,6.0,TG.UBAN,11-23 18:30,85,#N/A
2019-11-27 11:17:47,232011742,1.29272,104.09114,264.7,7.1,263,0,9739525,BERGE LOGAN,MBZU9,70,280,47,36,21,12.1,SG-PEJSB,11-27 11:00,327,Bulk Carrier
2019-11-27 11:17:47,232011742,1.29272,104.09114,264.7,7.1,263,0,9739525,BERGE LOGAN,MBZU9,70,280,47,36,21,12.1,SG-PEJSB,11-27 11:00,327,Bulk Carrier
2019-11-27 11:17:47,405000249,1.25798,104.22867,83.0,12.3,79,0,9217682,ZAHAB JAHAN,S2AO2,70,160,30,20,11,7.0,TANJUNG KAMPEH,11-28 18:00,190,Bulk Carrier
2019-11-27 11:17:47,533170354,1.33552,104.10318,304.2,0.2,59,0,9066186,SHIMA MARU       .,9WRZ2,80,70,20,2,11,5.5,,02-26 05:00,90,Oil Products Tanker
2019-11-27 11:17:47,357493000,1.69441,104.62659,196.6,13.4,196,0,9168855,EVER URANUS,3FCA9,74,211,74,30,10,12.6,CN SHK >MY TPP,11-27 18:00,285,Container Ship
2019-11-27 11:17:47,356426000,1.11577,104.87962,311.4,15.2,313,0,9160401,LADY OF LUCK,3EYW5,79,0,0,0,0,10.5,SIN PEBGA,11-27 17:00,0,Container Ship
2019-11-27 11:17:48,355902000,1.18644,105.03190,126.5,15.4,127,0,9202223,UNI-PREMIER,H3YG,73,141,41,13,15,8.6,MY TPP>ID SUB,11-30 02:00,182,Container Ship
2019-11-27 11:17:48,563783000,1.29918,104.10757,183.1,5.7,180,0,9212515,PAC BANDA,9VBT,70,15,75,12,8,4.6,EBGA,11-27 22:00,90,Container Ship
2019-11-27 11:17:49,533000711,1.32427,104.16593,124.9,0.0,85,5,9396880,JM SUTERA 5,9MFL5,89,85,21,6,13,6.2,PENGERANG BERTH 601,11-26 20:00,106,Oil Products Tanker
2019-11-27 11:17:49,538005592,1.31846,104.33331,230.0,7.8,230,0,9308417,JEJU ISLAND,V7JM2,79,205,17,15,15,9.0,SG PEBGA,11-27 14:00,222,Container Ship
2019-11-27 11:17:49,477712400,1.42459,104.49366,51.6,18.2,52,0,9695121,CSCL GLOBE,VRNU2,71,159,241,36,24,12.6,QING DAO,12-02 18:00,400,Container Ship
2019-11-27 11:17:50,525008016,1.09554,104.18578,261.0,0.1,144,8,7900170,MT PUNGUT,YDXY,80,117,32,13,13,5.3,UBAN,11-26 10:00,149,Oil Products Tanker
2019-11-27 11:17:50,256728000,1.36342,104.64138,128.9,12.0,127,0,9670119,HARIS,9HA3991,70,168,17,6,24,9.8,JAKARTA,11-30 00:01,185,Container Ship
2019-11-27 11:17:51,636017493,1.27608,104.15731,260.9,13.5,262,0,9737709,NAUTICAL ANNE,D5LF8,70,173,26,9,23,10.5,SUEZ CANAL,12-13 04:00,199,Bulk Carrier
2019-11-27 11:17:51,574383000,1.51035,104.55140,224.0,10.5,222,2,9404156,PETROLIMEX12,3WWL,80,102,27,10,10,6.3,EPBGC,11-27 20:00,129,Chemical/Oil Products Tanker
2019-11-27 11:17:52,566886000,1.54453,104.56005,209.0,17.6,210,0,9457658,WAN HAI 516,9V7582,70,197,62,26,11,12.8,PKG,11-00 00:11,259,Container Ship
2019-11-27 11:17:52,533130542,1.32366,104.22440,103.2,0.3,511,0,0,ESCOLAR,9MWI8,80,37,11,5,3,0.0,,,48,#N/A
2019-11-27 11:17:52,563546000,1.30813,104.06828,0.0,0.0,511,0,9087128,MARINE PRESTIGE,S6HA,80,37,16,5,4,0.0,,00-00 24:60,53,Oil Products Tanker
2019-11-27 11:17:52,319118900,1.28302,104.31777,81.8,14.0,81,0,9781114,STOLT SATSUKI,ZGGU2,82,106,21,20,0,6.0,HIGH SEA,11-29 06:00,127,Chemical/Oil Products Tanker
2019-11-27 11:17:53,356565000,1.27283,104.08837,261.0,10.3,262,0,9444261,MOL PREMIUM,3EOJ7,70,220,73,28,12,13.7,SINGAPORE PEBGA,11-27 12:00,293,Container Ship
2019-11-27 11:17:53,356426000,1.11605,104.87930,311.2,15.2,313,0,9160401,LADY OF LUCK,3EYW5,79,0,0,0,0,10.5,SIN PEBGA,11-27 17:00,0,Container Ship
2019-11-27 11:17:54,533130542,1.32365,104.22440,153.0,0.4,511,0,0,ESCOLAR,9MWI8,80,37,11,5,3,0.0,,,48,#N/A
2019-11-27 11:17:54,533001350,1.32449,104.22798,304.0,0.2,73,0,9115573,STRAITS 3,9MPN8,80,61,14,3,9,4.2,PASIR GUDANG,11-21 05:00,75,Bunkering Tanker
2019-11-27 11:17:54,355902000,1.18619,105.03225,126.4,15.4,127,0,9202223,UNI-PREMIER,H3YG,73,141,41,13,15,8.6,MY TPP>ID SUB,11-30 02:00,182,Container Ship
2019-11-27 11:17:54,477712400,1.42485,104.49399,51.8,18.2,52,0,9695121,CSCL GLOBE,VRNU2,71,159,241,36,24,12.6,QING DAO,12-02 18:00,400,Container Ship
2019-11-27 11:17:54,563027990,1.29937,104.09287,322.2,0.2,511,0,9692533,STAR 2,9V2693,80,37,8,5,6,3.2,AEPB,11-25 11:00,45,Bunkering Tanker
2019-11-27 11:17:55,351663000,1.37399,104.47688,68.7,13.3,70,0,9163441,KANWAY GALAXY,3FUH7,70,150,43,20,8,8.0,ID_SRG,11-29 14:00,193,Container Ship
2019-11-27 11:17:56,357493000,1.69380,104.62641,196.5,13.4,196,0,9168855,EVER URANUS,3FCA9,74,211,74,30,10,12.6,CN SHK >MY TPP,11-27 18:00,285,Container Ship
2019-11-27 11:17:56,525888888,1.05449,104.21070,345.1,0.1,511,8,9744972,BERKAT ANUGERAH 05,YBFP,80,70,5,7,7,2.2,TG UBAN,11-27 11:00,75,Oil Products Tanker
2019-11-27 11:17:57,566886000,1.54418,104.55983,210.0,17.6,210,0,9457658,WAN HAI 516,9V7582,70,197,62,26,11,12.8,PKG,11-00 00:11,259,Container Ship
2019-11-27 11:17:57,405000249,1.25805,104.22912,83.0,12.3,79,0,9217682,ZAHAB JAHAN,S2AO2,70,160,30,20,11,7.0,TANJUNG KAMPEH,11-28 18:00,190,Bulk Carrier
2019-11-27 11:17:57,533170354,1.33552,104.10318,298.5,0.0,59,0,9066186,SHIMA MARU       .,9WRZ2,80,70,20,2,11,5.5,,02-26 05:00,90,Oil Products Tanker
2019-11-27 11:17:57,538005592,1.31826,104.33310,230.0,7.7,230,0,9308417,JEJU ISLAND,V7JM2,79,205,17,15,15,9.0,SG PEBGA,11-27 14:00,222,Container Ship
2019-11-27 11:17:58,533000330,1.33635,104.09288,54.0,0.0,106,0,9380025,NAUTICA JOHOR BAHRU,9MFE6,80,81,4,5,12,4.9,JOHOR ANCHORAGE,11-26 19:00,85,Oil Products Tanker
2019-11-27 11:17:58,319118900,1.28306,104.31809,81.9,14.0,81,0,9781114,STOLT SATSUKI,ZGGU2,82,106,21,20,0,6.0,HIGH SEA,11-29 06:00,127,Chemical/Oil Products Tanker
2019-11-27 11:17:58,563783000,1.29895,104.10755,183.8,5.7,182,0,9212515,PAC BANDA,9VBT,70,15,75,12,8,4.6,EBGA,11-27 22:00,90,Container Ship
2019-11-27 11:17:59,356426000,1.11633,104.87899,311.3,15.2,313,0,9160401,LADY OF LUCK,3EYW5,79,0,0,0,0,10.5,SIN PEBGA,11-27 17:00,0,Container Ship
2019-11-27 11:18:00,355902000,1.18593,105.03259,126.2,15.4,127,0,9202223,UNI-PREMIER,H3YG,73,141,41,13,15,8.6,MY TPP>ID SUB,11-30 02:00,182,Container Ship
2019-11-27 11:18:01,256728000,1.36307,104.64181,128.5,12.0,127,0,9670119,HARIS,9HA3991,70,168,17,6,24,9.8,JAKARTA,11-30 00:01,185,Container Ship
2019-11-27 11:18:01,477712400,1.42522,104.49445,51.7,18.2,52,0,9695121,CSCL GLOBE,VRNU2,71,159,241,36,24,12.6,QING DAO,12-02 18:00,400,Container Ship
2019-11-27 11:18:01,376307000,1.34971,104.41388,47.6,12.4,47,0,9132703,WEST SCENT,J8B5348,70,118,28,20,5,8.5,HUMEN,12-02 18:00,146,Container Ship
