"DATE TIME (UTC)","MMSI","LATITUDE","LONGITUDE","COURSE","SPEED","HEADING","IMO","NAME","CALLSIGN","AISTYPE","A","B","C","D","DRAUGHT","DESTINATION","ETA"
"2018-10-23 01:03:19",419611000,18.90391,72.87251,314.9,0.0,511,7724746,"SEAMELODY","AUNA",52,12,42,2,9,3.6,"MUMB","10-13 18:00"
"2018-10-23 01:03:21",419001050,18.92574,72.86917,316.7,0.1,194,9169354,"TAG 19              ","AWMM   ",70,12,54,12,4,5.8,"NHAVA               ","07-18 08:00"
"2018-10-23 01:03:22",419000127,18.92666,72.86240,1.4,0.0,199,9547269,"SCI URJA            ","AVFW   ",99,10,56,4,12,4.8,"MUMBAIHIGH NORTH    ","07-30 18:30"
"2018-10-23 01:03:22",419000860,18.93338,72.86688,291.9,0.0,187,0,"","",0,0,0,0,0,0.0,"","00-00 24:60"
"2018-10-23 01:03:24",419000339,18.91521,72.91107,173.6,0.0,234,0,"T203                ","AVMZ   ",90,5,8,2,2,0.9,"=                   ","00-00 24:60"
"2018-10-23 01:03:24",419001353,18.93928,72.91400,266.8,4.7,268,0,"","",0,0,0,0,0,0.0,"","00-00 24:60"
"2018-10-23 01:03:25",304921000,18.93598,72.84455,8.5,1.2,179,9487213,"HANNAH S","V2GX9",79,150,39,17,15,10.1,"MUMBAI","10-20 06:30"
"2018-10-23 01:03:25",419001069,18.95678,72.86175,212.0,0.1,511,0,"","",0,0,0,0,0,0.0,"","00-00 24:60"
"2018-10-23 01:03:26",419000721,18.93369,72.86884,344.9,0.0,186,9630456,"TAG12               ","AWAA   ",0,11,58,11,5,5.4,"BFL                 ","09-11 14:00"
"2018-10-23 01:03:27",419060900,18.94372,72.84133,153.0,0.0,192,9371880,"TAG MAMTA           ","AULD   ",52,15,21,7,3,3.8,"MUMBAI              ","11-07 01:00"
"2018-10-23 01:03:27",419901822,18.90803,72.82561,88.1,0.0,88,0,"ANGARIKA","8WKJ",30,14,5,4,4,0.0,"","00-00 24:60"
"2018-10-23 01:03:27",419000294,18.92681,72.86435,286.9,0.0,203,9547233,"SCI PAWAN           ","AVLI   ",90,20,46,5,11,5.0,"MUMBAI              ","10-19 18:00"
"2018-10-23 01:03:28",419047300,18.95655,72.84838,0.0,0.0,511,8873439,"MV RAAVI","AUEJ",90,0,34,0,7,1.5,"MUMBAI","05-27 10:00"
"2018-10-23 01:03:29",419589000,18.94047,72.85817,26.3,0.0,511,8421559,"OCEAN VIKING        ","AUML   ",52,12,21,4,6,3.8,"AT ANCHOR           ","10-19 11:00"
"2018-10-23 01:03:31",419076800,18.94719,72.86119,129.2,0.0,511,9510163," OFFSHORE RUNNER    ","AURQ   ",90,8,39,7,3,2.5,"TAPTI               ","05-28 16:00"
"2018-10-23 01:03:31",419000694,18.92791,72.84301,127.6,6.3,511,0,"T239","AVYY",99,0,0,0,0,0.0,"","00-00 24:60"
"2018-10-23 01:03:32",419001057,18.94300,72.86533,113.2,0.0,211,9215531,"SEAWAYS 9 ","AWMT   ",0,5,30,5,6,4.0,"MUMBAI:::: ","05-22 07:00"
"2018-10-23 01:03:33",419100037,18.92717,72.83860,360.0,0.0,511,0,"","",0,0,0,0,0,0.0,"","00-00 24:60"
"2018-10-23 01:03:33",419017300,18.89653,72.85418,209.0,9.5,217,10267904,"DCI DREDGE_16","VWXU",90,30,92,11,9,0.0,"","00-00 00:00"
"2018-10-23 01:03:34",419001117,18.92811,72.86806,137.4,0.1,174,9126039,"TAG 20              ","AWPB   ",70,21,67,9,9,5.0,"BFL                 ","08-30 14:00"
"2018-10-23 01:03:35",419000185,18.93700,72.84433,2.0,1.3,511,9603582,"TAGRAJVIR","AVHZ",0,0,0,0,0,0.0,"","00-00 00:00"
"2018-10-23 01:03:35",419000791,18.95487,72.85394,144.2,0.1,511,8849361,"VMS 21              ","AWCR   ",90,175,13,15,15,1.5,"MUMBAI              ","12-02 02:00"
"2018-10-23 01:03:36",419900905,18.90155,72.86439,156.1,0.0,511,0,"M.V.JAL SHAKTI 1","",70,0,0,0,0,0.0,"","00-00 24:60"
"2018-10-23 01:03:38",356799000,18.92674,72.69080,49.6,0.1,311,9583146,"SAGAR MOTI          ","3FLZ3  ",70,168,22,21,11,6.3,"MUMBAIPLA           ","10-21 05:30"
"2018-10-23 01:03:40",565653000,18.94137,72.90885,75.0,9.3,81,9326421,"WAN HAI 509         ","9VJJ7  ",70,209,59,11,21,12.3,"NSA                 ","10-23 06:30"
"2018-10-23 01:03:42",419901305,18.95087,72.86641,112.3,2.9,511,0,"M.V. SHARAVATI","8TYC",70,55,15,6,7,3.5,"MUMBAI","03-27 00:00"
"2018-10-23 01:03:42",419000346,18.93962,72.84341,104.1,0.1,511,8216552,"MV SUMAYLA ONE","AVNG",90,11,49,3,9,3.2,"MUMBAI PLT STN","10-22 06:00"
"2018-10-23 01:03:42",419001070,18.91039,72.86075,211.7,7.3,211,9724398,"CREST MERCURY ONE   ","AWNG   ",52,8,57,11,5,5.0,"BFL                 ","10-22 05:00"
"2018-10-23 01:03:43",616443000,18.94651,72.84421,0.0,0.0,187,0,"ASHENA              ","D6DG7  ",37,12,34,4,5,4.5,"MUMBAI              ","03-08 12:30"
"2018-10-23 01:03:43",419001104,18.92786,72.84731,83.2,5.6,95,412000045,"WARSHIP 412        ","AWOO",0,18,30,4,4,0.0,"","00-00 24:60"
"2018-10-23 01:03:44",419093700,18.93482,72.26759,223.9,0.1,37,0,"","",0,0,0,0,0,0.0,"","00-00 24:60"
"2018-10-23 01:03:45",419001002,18.93486,72.86030,325.3,0.0,182,0,"","",0,0,0,0,0,0.0,"","00-00 24:60"
"2018-10-23 01:03:45",419001364,18.93142,72.86627,294.0,0.0,180,9299082,"PRIYA TWENTY THREE  ","AWYL   ",90,17,50,7,8,4.4,"MUMBAI              ","10-06 16:00"
"2018-10-23 01:03:46",419059400,18.94080,72.85760,89.0,0.0,511,8217568,"OCEAN CREST         ","AUJV   ",52,10,26,3,7,3.9,"P&V MUMBAI ANCHORAGE","10-21 21:00"
"2018-10-23 01:03:46",419701000,18.88575,72.84673,209.1,6.6,208,9471939,"OCEAN     DIAMOND   ","AUUF   ",90,10,60,11,6,4.4,"PILOT STN           ","10-22 21:30"
"2018-10-23 01:03:46",419093300,18.94535,72.86298,0.0,0.0,511,9253557,"OFFSHORE SUPPORTER","AVCZ",90,18,38,10,4,4.0,"P & V","05-26 07:00"
"2018-10-23 01:03:46",419000225,18.90900,72.87842,59.6,0.1,10,8222151,"VARAPRADA           ","AVJL   ",52,10,57,8,8,3.6,"ANGREA              ","10-06 06:00"
"2018-10-23 01:03:47",419088600,18.92944,72.86113,276.5,0.0,511,9428566,"PFS COURAGE         ","AVBG   ",52,8,55,2,13,4.4,"MUMBAI              ","10-19 22:00"
"2018-10-23 01:03:47",419901772,18.95745,72.85071,304.2,0.0,304,0,"SAIRAM","8WIL",30,9,4,2,2,0.0,"","00-00 24:60"
"2018-10-23 01:03:47",477759700,18.92010,72.87050,210.0,12.0,210,9535149,"MOL GRANDEUR","VRIQ8",74,199,76,20,20,12.0,"LKCMB","10-25 14:30"
"2018-10-23 01:03:48",419055600,18.94588,72.85696,10.4,1.4,183,9142679,"ANTAREJA            ","AUIA   ",33,24,23,5,6,2.8,"MUMBAI              ","09-26 08:00"
"2018-10-23 01:03:48",419322000,18.93065,72.86048,137.0,0.0,334,8316766,"SAMUDRA SHAUDHIKAMA ","VWSK   ",99,10,25,4,4,2.4,"MUMBAI              ","08-18 13:00"
"2018-10-23 01:03:49",419074100,18.95486,72.85388,187.0,0.0,511,8924563,"MEENAKSHI           ","AUSM   ",99,0,0,0,0,2.0,"MUMBAI              ","07-03 10:08"
"2018-10-23 01:03:50",419001175,18.91601,72.91137,360.0,0.0,210,0,"MODAK","AWRH",0,0,0,0,0,2.3,"MUMBAI","01-01 00:00"
"2018-10-23 01:03:51",419001050,18.92571,72.86919,316.7,0.1,194,9169354,"TAG 19              ","AWMM   ",70,12,54,12,4,5.8,"NHAVA               ","07-18 08:00"
"2018-10-23 01:03:52",419901776,18.95780,72.85086,123.6,0.0,123,0,"OM MALLIKARJUN","8WIP",30,15,5,4,4,0.0,"","00-00 24:60"
"2018-10-23 01:03:55",304921000,18.93616,72.84453,353.6,1.2,179,9487213,"HANNAH S","V2GX9",79,150,39,17,15,10.1,"MUMBAI","10-20 06:30"
"2018-10-23 01:03:55",419000339,18.91521,72.91107,173.1,0.0,234,0,"T203                ","AVMZ   ",90,5,8,2,2,0.9,"=                   ","00-00 24:60"
"2018-10-23 01:03:55",419001353,18.93939,72.91327,281.8,5.1,277,0,"","",0,0,0,0,0,0.0,"","00-00 24:60"
"2018-10-23 01:03:57",563609000,18.90476,72.87631,304.6,0.0,233,9740249,"LANPAN 33           ","9V2756 ",32,18,36,6,8,5.1,"MUMBAI INDIA        ","10-21 10:00"
"2018-10-23 01:03:57",419000294,18.92682,72.86435,286.9,0.0,204,9547233,"SCI PAWAN           ","AVLI   ",90,20,46,5,11,5.0,"MUMBAI              ","10-19 18:00"
"2018-10-23 01:03:58",419047300,18.95655,72.84838,0.0,0.0,511,8873439,"MV RAAVI","AUEJ",90,0,34,0,7,1.5,"MUMBAI","05-27 10:00"
"2018-10-23 01:03:59",419001201,18.92469,72.86397,78.6,0.1,180,8304799,"WILCHIEF 1          ","AWSF   ",39,45,35,9,9,5.5,"MUMBAI              ","08-01 10:30"
